post_id,platform,post_type,post_date,day_of_week,posting_hour,caption_length,hashtags_count,likes,comments,shares,saves,engagement_rate
1193,Instagram,Carousel,24-09-2024,Tuesday,6,285,16,2134,129,199,621,1.4447047797563262
1194,Instagram,Image,19-03-2024,Tuesday,10,132,2,1821,378,119,223,1.3953871499176276
1195,Instagram,Image,05-03-2024,Tuesday,23,170,14,2242,285,495,205,1.4393398751115076
1196,Facebook,Reel,10-09-2024,Tuesday,12,163,12,3622,529,411,198,1.3141910546659303
1197,Instagram,Carousel,22-02-2024,Thursday,21,241,14,4831,789,321,170,1.264955495756572
1198,Twitter,Reel,04-08-2024,Sunday,18,239,6,4935,770,280,327,1.2790273556231002
1199,Instagram,Reel,17-10-2024,Thursday,22,149,18,2941,387,67,461,1.3111186671200272
1200,Facebook,Reel,28-07-2024,Sunday,9,112,10,2454,623,545,361,1.6230643846780766
1201,Instagram,Carousel,07-08-2024,Wednesday,17,210,4,1573,371,253,75,1.4443738080101716
1202,Twitter,Image,09-06-2024,Sunday,12,258,18,1051,14,328,12,1.3368220742150334
1203,Facebook,Carousel,13-06-2024,Thursday,12,289,6,1955,580,69,395,1.534015345268542
1204,Twitter,Image,22-02-2024,Thursday,19,182,10,4645,289,78,588,1.2055974165769645
1205,Instagram,Image,11-04-2024,Thursday,19,81,3,1664,55,507,511,1.6448317307692308
1206,Facebook,Reel,19-08-2024,Monday,6,165,0,1451,620,336,606,2.076498966230186
1207,Facebook,Reel,21-10-2024,Monday,23,290,1,88,477,293,135,11.284090909090908
1208,Facebook,Carousel,21-06-2024,Friday,15,160,10,183,76,483,98,4.590163934426229
1209,Facebook,Carousel,26-06-2024,Wednesday,7,221,9,3329,86,571,321,1.2937819164914388
1210,Twitter,Reel,20-08-2024,Tuesday,6,134,1,4091,661,126,383,1.2859936445856759
1211,Instagram,Reel,06-01-2024,Saturday,8,117,11,1186,112,332,447,1.7512647554806071
1212,Instagram,Reel,02-10-2024,Wednesday,7,175,2,90,709,55,266,12.444444444444445
1213,Twitter,Reel,15-05-2024,Wednesday,10,255,3,2747,709,390,277,1.500910083727703
1214,Twitter,Image,05-03-2024,Tuesday,9,287,16,2665,156,600,424,1.4427767354596623
1215,Facebook,Carousel,03-05-2024,Friday,21,135,2,4784,494,503,288,1.2686036789297659
1216,Twitter,Reel,15-05-2024,Wednesday,12,59,2,2476,733,86,362,1.4769789983844912
1217,Instagram,Image,10-09-2024,Tuesday,18,116,15,543,222,15,687,2.701657458563536
1218,Facebook,Image,23-02-2024,Friday,20,98,16,2838,218,542,527,1.4534883720930232
1219,Facebook,Carousel,24-02-2024,Saturday,22,123,12,1115,229,374,395,1.895067264573991
1220,Twitter,Image,06-04-2024,Saturday,9,95,14,612,289,435,169,2.4591503267973858
1221,Instagram,Image,24-02-2024,Saturday,6,263,16,952,251,18,472,1.778361344537815
1222,Instagram,Image,19-08-2024,Monday,19,128,4,2933,276,123,564,1.3283327650869416
1223,Instagram,Image,22-07-2024,Monday,14,209,3,4163,446,522,342,1.3146769156858036
1224,Facebook,Reel,26-01-2024,Friday,18,110,19,3183,754,434,199,1.4357524348099278
1225,Facebook,Reel,21-05-2024,Tuesday,7,147,3,4388,627,507,532,1.3796718322698267
1226,Facebook,Reel,22-04-2024,Monday,8,292,3,993,59,38,590,1.6918429003021147
1227,Facebook,Reel,21-05-2024,Tuesday,13,157,15,1905,640,416,402,1.7653543307086614
1228,Facebook,Carousel,15-04-2024,Monday,15,21,3,1451,213,357,653,1.8428669882839421
1229,Twitter,Reel,04-04-2024,Thursday,11,181,2,4172,722,490,313,1.3655321188878236
1230,Instagram,Carousel,26-03-2024,Tuesday,21,239,10,1584,345,468,146,1.605429292929293
1231,Twitter,Reel,11-01-2024,Thursday,17,262,18,1504,275,80,175,1.3523936170212767
1232,Instagram,Reel,01-01-2024,Monday,15,136,16,4050,258,485,113,1.211358024691358
1233,Instagram,Image,14-09-2024,Saturday,16,251,15,1420,778,152,97,1.7232394366197183
1234,Facebook,Image,28-06-2024,Friday,6,200,9,4520,268,500,260,1.227433628318584
1235,Facebook,Carousel,19-06-2024,Wednesday,22,30,4,4292,798,497,116,1.3287511649580614
1236,Facebook,Reel,29-07-2024,Monday,13,240,11,1854,680,147,366,1.6434735706580368
1237,Instagram,Image,15-04-2024,Monday,23,250,16,781,203,388,655,2.5953905249679896
1238,Facebook,Carousel,30-03-2024,Saturday,19,161,9,2223,700,359,340,1.6293297345928925
1239,Twitter,Reel,07-04-2024,Sunday,19,252,18,386,598,534,352,4.844559585492228
1240,Twitter,Reel,26-06-2024,Wednesday,20,96,16,2412,117,10,511,1.2645107794361525
1241,Facebook,Image,28-05-2024,Tuesday,8,170,0,4622,685,168,311,1.2518390307226308
1242,Instagram,Reel,20-08-2024,Tuesday,21,176,0,385,227,291,608,3.9246753246753245
1243,Facebook,Reel,08-08-2024,Thursday,17,165,16,2935,681,2,52,1.2504258943781943
1244,Twitter,Reel,14-10-2024,Monday,19,61,9,1320,93,279,147,1.393181818181818
1245,Twitter,Carousel,22-04-2024,Monday,18,236,12,313,489,365,255,4.543130990415335
1246,Twitter,Image,20-02-2024,Tuesday,16,91,6,2190,314,320,178,1.3707762557077625
1247,Facebook,Image,08-05-2024,Wednesday,8,172,18,1161,431,569,205,2.037898363479759
1248,Instagram,Reel,24-08-2024,Saturday,22,246,10,4521,192,386,448,1.2269409422694095
1249,Facebook,Image,14-09-2024,Saturday,19,256,0,2979,484,364,438,1.4316884860691508
1250,Instagram,Carousel,13-10-2024,Sunday,15,144,18,266,790,433,91,5.93984962406015
1251,Facebook,Reel,19-09-2024,Thursday,18,84,12,3106,135,558,580,1.4098518995492595
1252,Instagram,Reel,04-01-2024,Thursday,7,158,20,3841,786,532,472,1.4660244727935434
1253,Twitter,Image,24-02-2024,Saturday,16,51,3,2781,613,101,298,1.3638978784609852
1254,Twitter,Reel,26-10-2024,Saturday,23,273,4,4234,762,56,210,1.242796410014171
1255,Facebook,Carousel,24-04-2024,Wednesday,12,78,2,1317,313,320,7,1.4859529233105544
1256,Instagram,Reel,01-01-2024,Monday,12,73,15,1303,623,125,533,1.9831158864159633
1257,Instagram,Image,13-01-2024,Saturday,18,267,5,4193,459,402,57,1.2189363224421654
1258,Twitter,Reel,30-04-2024,Tuesday,19,94,20,4528,271,451,674,1.308303886925795
1259,Twitter,Carousel,12-01-2024,Friday,23,122,15,1563,150,248,175,1.3666026871401151
1260,Facebook,Image,02-09-2024,Monday,14,220,12,2425,301,104,603,1.4156701030927834
1261,Instagram,Image,24-02-2024,Saturday,20,81,18,3850,431,437,152,1.264935064935065
1262,Twitter,Carousel,18-07-2024,Thursday,20,41,11,140,599,312,35,7.757142857142857
1263,Instagram,Reel,12-03-2024,Tuesday,17,276,16,3883,745,471,284,1.3862992531547773
1264,Twitter,Reel,17-04-2024,Wednesday,11,97,11,2907,728,539,400,1.5734434124527004
1265,Twitter,Image,15-10-2024,Tuesday,18,54,20,2829,475,145,286,1.320254506892895
1266,Twitter,Carousel,04-09-2024,Wednesday,22,152,4,3134,488,186,590,1.4033184428844927
1267,Twitter,Image,14-06-2024,Friday,8,43,0,4873,599,358,599,1.3193104863533758
1268,Twitter,Image,22-03-2024,Friday,16,138,7,1948,103,110,512,1.37217659137577
1269,Instagram,Reel,23-02-2024,Friday,14,78,1,1475,750,395,431,2.0684745762711865
1270,Twitter,Reel,07-02-2024,Wednesday,11,184,3,3667,786,385,622,1.4889555494955005
1271,Instagram,Reel,18-08-2024,Sunday,14,271,14,3143,141,589,570,1.4136175628380527
1272,Twitter,Reel,26-05-2024,Sunday,8,32,20,1897,211,167,445,1.43384290985767
1273,Facebook,Image,19-02-2024,Monday,23,56,10,1717,39,145,6,1.110658124635993
1274,Twitter,Image,04-04-2024,Thursday,22,200,11,4376,513,196,213,1.2106946983546618
1275,Twitter,Image,13-10-2024,Sunday,8,60,4,1179,73,451,438,1.8159457167090756
1276,Instagram,Reel,21-09-2024,Saturday,23,189,0,2493,108,122,511,1.2972322503008424
1277,Instagram,Reel,24-04-2024,Wednesday,15,58,17,2424,262,401,367,1.424917491749175
1278,Facebook,Carousel,21-10-2024,Monday,7,299,3,2027,535,514,320,1.675382338431179
1279,Facebook,Image,25-10-2024,Friday,14,122,10,3908,274,32,34,1.0870010235414533
1280,Twitter,Reel,31-01-2024,Wednesday,13,272,2,1191,214,562,338,1.9353484466834592
1281,Twitter,Carousel,15-10-2024,Tuesday,8,265,4,339,359,74,427,3.5368731563421827
1282,Twitter,Reel,18-05-2024,Saturday,17,240,15,391,111,38,509,2.682864450127877
1283,Instagram,Carousel,04-06-2024,Tuesday,18,29,17,1915,26,58,27,1.057963446475196
1284,Facebook,Carousel,03-09-2024,Tuesday,19,90,3,477,401,388,129,2.9245283018867925
1285,Instagram,Image,12-08-2024,Monday,19,49,7,1016,635,378,361,2.3523622047244093
1286,Facebook,Carousel,28-04-2024,Sunday,23,43,0,803,607,12,233,2.0610211706102115
1287,Facebook,Reel,07-05-2024,Tuesday,15,42,10,515,83,60,130,1.5300970873786408
1288,Instagram,Carousel,28-06-2024,Friday,18,265,3,4984,675,252,300,1.2461878009630818
1289,Facebook,Carousel,09-02-2024,Friday,17,132,14,675,261,558,211,2.525925925925926
1290,Instagram,Carousel,03-06-2024,Monday,14,183,17,3055,569,301,670,1.5040916530278232
1291,Twitter,Carousel,14-09-2024,Saturday,21,163,2,905,60,356,421,1.9248618784530387
1292,Twitter,Carousel,14-04-2024,Sunday,12,82,11,1173,538,238,313,1.9283887468030692
1293,Facebook,Reel,13-03-2024,Wednesday,6,275,1,343,245,452,666,4.973760932944606
1294,Instagram,Reel,18-05-2024,Saturday,14,216,15,2327,607,395,308,1.5629565964761496
1295,Instagram,Reel,10-01-2024,Wednesday,18,114,13,3184,398,456,46,1.2826633165829147
1296,Twitter,Image,29-09-2024,Sunday,6,192,8,478,681,314,33,3.1506276150627617
1297,Twitter,Carousel,20-04-2024,Saturday,7,75,17,274,354,446,438,5.518248175182482
1298,Twitter,Carousel,17-07-2024,Wednesday,22,153,5,2404,552,476,435,1.6085690515806987
1299,Instagram,Image,14-07-2024,Sunday,14,63,7,3878,768,245,136,1.2962867457452294
1300,Instagram,Carousel,04-10-2024,Friday,14,205,8,2473,350,586,405,1.5422563687828548
1301,Twitter,Image,08-05-2024,Wednesday,14,111,14,151,132,316,583,7.827814569536423
1302,Instagram,Image,24-08-2024,Saturday,21,131,13,191,455,11,478,5.942408376963351
1303,Twitter,Image,30-01-2024,Tuesday,8,245,5,4797,86,285,625,1.2076297686053783
1304,Instagram,Carousel,12-05-2024,Sunday,11,95,19,2312,270,508,131,1.393166089965398
1305,Twitter,Carousel,26-01-2024,Friday,20,182,1,1956,122,41,189,1.179959100204499
1306,Instagram,Carousel,10-10-2024,Thursday,17,296,1,1917,67,267,264,1.3119457485654669
1307,Facebook,Reel,30-04-2024,Tuesday,22,59,7,2914,116,81,520,1.2460535346602608
1308,Facebook,Reel,14-04-2024,Sunday,19,164,4,2718,589,382,698,1.6140544518027962
1309,Facebook,Carousel,13-01-2024,Saturday,17,260,9,2725,626,370,344,1.491743119266055
1310,Instagram,Carousel,16-01-2024,Tuesday,6,74,19,1363,382,47,298,1.5333822450476888
1311,Twitter,Image,18-04-2024,Thursday,12,213,18,2614,528,522,596,1.6296863045141545
1312,Instagram,Carousel,17-01-2024,Wednesday,22,300,13,1279,395,82,80,1.4354964816262705
1313,Facebook,Carousel,02-10-2024,Wednesday,22,286,14,1043,545,54,622,2.1706615532118887
1314,Instagram,Image,11-06-2024,Tuesday,13,205,7,2255,204,591,301,1.4860310421286032
1315,Facebook,Carousel,21-08-2024,Wednesday,19,205,2,2628,771,120,247,1.4330289193302892
1316,Twitter,Image,29-06-2024,Saturday,13,249,13,4641,522,80,371,1.209653092006033
1317,Facebook,Carousel,27-04-2024,Saturday,10,153,9,4714,133,552,251,1.1985574883326262
1318,Facebook,Carousel,23-06-2024,Sunday,10,273,20,2621,125,85,419,1.2399847386493705
1319,Instagram,Image,11-04-2024,Thursday,14,260,3,1523,469,17,171,1.4313854235062378
1320,Instagram,Reel,05-03-2024,Tuesday,22,291,12,329,446,26,171,2.954407294832827
1321,Instagram,Carousel,04-08-2024,Sunday,15,80,10,2952,135,413,571,1.3790650406504066
1322,Instagram,Carousel,21-06-2024,Friday,17,249,13,4895,628,112,47,1.160776302349336
1323,Twitter,Reel,18-08-2024,Sunday,22,62,4,3619,301,490,138,1.2567007460624482
1324,Twitter,Image,04-01-2024,Thursday,18,184,14,4912,612,380,691,1.342630293159609
1325,Instagram,Image,31-03-2024,Sunday,21,194,1,4217,744,288,100,1.2684372776855584
1326,Facebook,Image,15-10-2024,Tuesday,16,216,10,4290,542,595,521,1.3864801864801866
1327,Twitter,Image,01-04-2024,Monday,16,70,11,1223,47,217,441,1.5764513491414553
1328,Facebook,Image,25-05-2024,Saturday,13,106,9,1406,126,296,281,1.5
1329,Instagram,Reel,12-05-2024,Sunday,23,280,5,919,242,287,145,1.7334058759521218
1330,Instagram,Reel,15-01-2024,Monday,21,33,11,4952,45,554,551,1.2322294022617124
1331,Twitter,Reel,14-04-2024,Sunday,20,171,3,2358,589,438,456,1.6289228159457168
1332,Instagram,Reel,02-03-2024,Saturday,14,79,11,3690,447,507,270,1.3317073170731708
1333,Instagram,Carousel,10-02-2024,Saturday,16,161,14,1872,749,78,335,1.6207264957264957
1334,Facebook,Reel,19-09-2024,Thursday,22,182,6,656,728,324,40,2.6646341463414633
1335,Instagram,Carousel,12-10-2024,Saturday,18,132,6,341,654,10,252,3.686217008797654
1336,Twitter,Image,15-05-2024,Wednesday,15,87,6,3901,160,498,192,1.2178928479876954
1337,Facebook,Reel,15-02-2024,Thursday,21,126,5,4279,745,221,4,1.226688478616499
1338,Facebook,Carousel,20-01-2024,Saturday,13,198,15,3475,709,271,629,1.4630215827338129
1339,Twitter,Image,28-09-2024,Saturday,21,220,19,1525,312,239,300,1.558032786885246
1340,Instagram,Reel,01-07-2024,Monday,15,234,14,4501,497,304,99,1.1999555654299046
1341,Instagram,Image,15-06-2024,Saturday,16,78,11,2076,683,437,119,1.596820809248555
1342,Twitter,Image,22-07-2024,Monday,13,34,9,1099,797,497,501,2.6333030027297544
1343,Twitter,Image,17-05-2024,Friday,14,182,13,4207,225,420,63,1.1682909436653197
1344,Instagram,Image,19-07-2024,Friday,21,132,10,3670,440,410,267,1.3043596730245233
1345,Twitter,Reel,24-01-2024,Wednesday,23,125,20,2577,463,421,227,1.4311214590609236
1346,Twitter,Reel,26-02-2024,Monday,18,66,10,2750,137,554,21,1.258909090909091
1347,Instagram,Image,29-06-2024,Saturday,23,121,5,4579,69,52,532,1.1426075562349858
1348,Instagram,Image,01-10-2024,Tuesday,16,231,6,3290,740,236,298,1.3872340425531915
1349,Twitter,Reel,10-10-2024,Thursday,22,223,15,2087,18,38,21,1.0368950646861523
1350,Instagram,Carousel,22-01-2024,Monday,13,37,8,1335,294,310,25,1.4711610486891387
1351,Twitter,Image,04-03-2024,Monday,8,59,2,3145,676,412,135,1.3888712241653418
1352,Twitter,Reel,15-09-2024,Sunday,9,220,6,3452,25,17,555,1.1729432213209734
1353,Facebook,Image,08-06-2024,Saturday,20,123,3,2701,440,526,24,1.36653091447612
1354,Facebook,Reel,15-05-2024,Wednesday,13,228,17,4770,487,387,299,1.2459119496855346
1355,Instagram,Image,22-05-2024,Wednesday,6,274,12,4009,296,548,519,1.339985033674233
1356,Instagram,Carousel,09-07-2024,Tuesday,6,223,7,4527,736,112,464,1.2898166556218247
1357,Twitter,Image,16-08-2024,Friday,16,93,20,3079,493,578,112,1.3842156544332576
1358,Facebook,Carousel,12-02-2024,Monday,13,62,4,831,579,175,213,2.1636582430806257
1359,Instagram,Image,25-07-2024,Thursday,14,230,9,3929,540,582,239,1.3463985747009417
1360,Twitter,Image,21-06-2024,Friday,6,157,6,1283,42,331,579,1.7420109119251754
1361,Twitter,Reel,14-10-2024,Monday,16,256,15,4053,563,513,321,1.3446829509005676
1362,Facebook,Carousel,20-09-2024,Friday,8,212,4,4594,762,85,108,1.2078798432738354
1363,Instagram,Image,07-01-2024,Sunday,9,39,13,1377,537,126,171,1.6056644880174291
1364,Instagram,Carousel,10-09-2024,Tuesday,23,234,12,1448,646,539,499,2.1629834254143647
1365,Twitter,Carousel,05-01-2024,Friday,14,287,10,2480,125,447,302,1.3524193548387098
1366,Facebook,Carousel,09-07-2024,Tuesday,12,210,16,4668,670,171,145,1.2112253641816624
1367,Twitter,Carousel,08-05-2024,Wednesday,10,104,16,3917,478,217,339,1.2639775338269084
1368,Instagram,Image,30-08-2024,Friday,8,22,9,130,330,428,184,8.246153846153845
1369,Facebook,Image,06-04-2024,Saturday,9,51,19,1682,715,98,551,1.8109393579072532
1370,Twitter,Carousel,27-08-2024,Tuesday,13,196,20,4919,165,70,359,1.1207562512705835
1371,Twitter,Carousel,08-01-2024,Monday,15,208,19,1628,286,293,437,1.624078624078624
1372,Twitter,Reel,25-07-2024,Thursday,8,98,3,2136,579,556,657,1.8389513108614233
1373,Instagram,Reel,20-04-2024,Saturday,22,216,10,2343,187,271,578,1.4421681604780197
1374,Twitter,Image,21-10-2024,Monday,12,106,0,4901,624,285,631,1.3142215874311365
1375,Instagram,Image,28-04-2024,Sunday,6,185,2,1823,98,152,147,1.217772901810203
1376,Twitter,Image,27-01-2024,Saturday,16,174,16,1172,528,452,436,2.2081911262798637
1377,Facebook,Carousel,01-03-2024,Friday,21,201,9,2022,578,404,387,1.6770524233432245
1378,Instagram,Reel,24-09-2024,Tuesday,14,93,13,2646,548,82,620,1.472411186696901
1379,Twitter,Image,13-10-2024,Sunday,17,111,0,3667,506,258,124,1.2421598036542132
1380,Instagram,Carousel,06-07-2024,Saturday,23,117,12,3868,794,356,435,1.4097724922440538
1381,Facebook,Image,10-07-2024,Wednesday,22,119,0,1516,770,12,201,1.6484168865435356
1382,Facebook,Carousel,27-10-2024,Sunday,6,159,1,2592,341,98,378,1.3152006172839505
1383,Facebook,Carousel,20-05-2024,Monday,7,35,15,3971,412,46,260,1.1808108788718208
1384,Twitter,Reel,20-08-2024,Tuesday,7,209,0,4066,182,486,664,1.3275946876537137
1385,Instagram,Reel,19-03-2024,Tuesday,20,51,10,1499,139,86,430,1.4369579719813208
1386,Twitter,Carousel,19-02-2024,Monday,6,190,10,4507,289,200,671,1.257377412913246
1387,Instagram,Carousel,27-03-2024,Wednesday,18,233,1,4857,744,377,529,1.339715873996294
1388,Twitter,Image,03-02-2024,Saturday,8,108,14,1630,784,515,152,1.8901840490797546
1389,Facebook,Reel,23-01-2024,Tuesday,6,179,8,2307,628,205,518,1.5856090160381449
1390,Twitter,Carousel,14-10-2024,Monday,8,257,2,2922,125,351,478,1.326488706365503
1391,Facebook,Carousel,29-02-2024,Thursday,6,106,0,791,191,90,191,1.5967130214917826
1392,Facebook,Carousel,21-04-2024,Sunday,12,87,9,3118,476,85,253,1.2610647851186658
1393,Facebook,Reel,28-01-2024,Sunday,16,231,7,3157,727,295,183,1.3816914792524548
1394,Facebook,Carousel,06-04-2024,Saturday,20,155,2,2284,209,183,303,1.3042907180385288
1395,Twitter,Carousel,07-09-2024,Saturday,20,107,1,2959,597,374,358,1.4491382223724232
1396,Instagram,Carousel,26-10-2024,Saturday,19,197,20,3209,164,552,583,1.404799002804612
1397,Twitter,Image,27-05-2024,Monday,8,282,6,1749,355,517,565,1.8216123499142367
1398,Instagram,Carousel,12-05-2024,Sunday,11,263,4,1837,483,269,33,1.42732716385411
1399,Facebook,Carousel,27-08-2024,Tuesday,7,185,3,4857,335,383,578,1.2668313773934528
1400,Facebook,Image,02-07-2024,Tuesday,9,115,11,114,167,433,487,10.535087719298245
1401,Instagram,Image,05-06-2024,Wednesday,20,242,12,1383,483,561,191,1.8929862617498192
1402,Facebook,Image,30-08-2024,Friday,18,173,1,2045,263,384,616,1.6176039119804402
1403,Facebook,Carousel,29-04-2024,Monday,18,34,5,4203,115,433,437,1.2343564120866048
1404,Twitter,Reel,19-09-2024,Thursday,10,190,1,1413,312,538,204,1.745930644019816
1405,Facebook,Image,16-02-2024,Friday,11,255,0,2583,789,146,355,1.4994192799070847
1406,Instagram,Reel,16-03-2024,Saturday,13,124,13,1691,181,310,315,1.4766410408042578
1407,Instagram,Image,16-02-2024,Friday,11,196,3,2054,162,570,384,1.5433300876338851
1408,Facebook,Carousel,29-08-2024,Thursday,18,257,7,4554,708,405,218,1.2922705314009661
1409,Facebook,Image,19-02-2024,Monday,15,237,19,3225,136,327,137,1.186046511627907
1410,Twitter,Carousel,20-07-2024,Saturday,6,133,19,4425,78,357,501,1.2115254237288136
1411,Twitter,Reel,01-04-2024,Monday,18,59,20,1976,382,372,349,1.5581983805668016
1412,Instagram,Image,27-04-2024,Saturday,19,67,10,1181,516,194,46,1.6401354784081288
1413,Facebook,Image,15-07-2024,Monday,21,37,8,1523,440,156,292,1.583059750492449
1414,Twitter,Reel,03-08-2024,Saturday,20,62,11,1520,172,409,699,1.8421052631578947
1415,Instagram,Carousel,21-02-2024,Wednesday,22,216,14,3363,17,166,327,1.1516503122212312
1416,Instagram,Image,06-01-2024,Saturday,19,152,20,4032,674,413,433,1.376984126984127
1417,Facebook,Carousel,29-02-2024,Thursday,16,293,11,4994,466,516,382,1.2731277533039647
1418,Twitter,Reel,27-02-2024,Tuesday,10,23,10,1515,439,546,393,1.9095709570957096
1419,Instagram,Image,12-05-2024,Sunday,15,40,3,1668,532,467,446,1.8663069544364508
1420,Twitter,Image,07-09-2024,Saturday,14,237,10,3820,380,53,614,1.274083769633508
1421,Facebook,Image,31-05-2024,Friday,19,28,14,242,560,275,184,5.210743801652892
1422,Instagram,Image,15-06-2024,Saturday,7,292,12,2488,656,38,611,1.5245176848874598
1423,Instagram,Carousel,07-05-2024,Tuesday,10,272,13,1485,91,549,97,1.4962962962962962
1424,Twitter,Image,20-05-2024,Monday,7,59,10,2879,474,251,537,1.438346648141716
1425,Twitter,Carousel,09-07-2024,Tuesday,8,192,20,363,155,105,392,2.796143250688705
1426,Twitter,Image,03-06-2024,Monday,8,241,3,3511,415,24,189,1.1788664198234122
1427,Twitter,Carousel,08-04-2024,Monday,13,45,11,4726,272,312,631,1.2570884468895471
1428,Twitter,Carousel,20-10-2024,Sunday,11,161,16,3924,225,449,282,1.2436289500509683
1429,Instagram,Image,24-01-2024,Wednesday,12,29,13,3315,190,293,280,1.2301659125188538
1430,Twitter,Image,07-03-2024,Thursday,9,133,7,2300,278,475,614,1.5943478260869566
1431,Facebook,Carousel,10-01-2024,Wednesday,20,235,20,2709,231,67,627,1.3414544112218532
1432,Instagram,Image,17-06-2024,Monday,16,183,11,4485,403,489,572,1.3264214046822742
1433,Twitter,Carousel,15-08-2024,Thursday,11,219,8,1293,478,512,216,1.9327146171693736
1434,Twitter,Image,25-07-2024,Thursday,23,196,2,314,681,587,81,5.296178343949045
1435,Facebook,Image,16-04-2024,Tuesday,20,35,4,4388,383,313,299,1.2267547857793983
1436,Facebook,Image,26-10-2024,Saturday,6,165,17,1415,644,362,579,2.1201413427561837
1437,Facebook,Carousel,08-09-2024,Sunday,9,69,12,1972,389,552,135,1.5456389452332657
1438,Instagram,Reel,21-04-2024,Sunday,18,229,11,1781,118,586,297,1.562043795620438
1439,Facebook,Carousel,21-04-2024,Sunday,9,182,16,3475,618,287,328,1.3548201438848921
1440,Facebook,Image,01-10-2024,Tuesday,15,250,5,4412,406,232,414,1.2384406165004533
1441,Facebook,Image,31-03-2024,Sunday,11,70,12,3327,300,5,546,1.2557859933874362
1442,Twitter,Reel,24-10-2024,Thursday,13,90,19,3475,433,422,194,1.3018705035971223
1443,Instagram,Image,14-09-2024,Saturday,13,105,18,709,618,586,419,3.289139633286319
1444,Twitter,Image,29-08-2024,Thursday,23,281,6,795,384,25,616,2.289308176100629
1445,Facebook,Carousel,23-03-2024,Saturday,12,185,4,3800,382,247,180,1.2128947368421052
1446,Facebook,Image,30-05-2024,Thursday,13,247,7,580,36,213,592,2.45
1447,Facebook,Reel,31-03-2024,Sunday,13,256,2,3829,517,115,619,1.3267171585270305
1448,Facebook,Image,04-01-2024,Thursday,8,233,8,314,703,418,533,6.267515923566879
1449,Facebook,Image,02-10-2024,Wednesday,7,169,12,1041,737,548,25,2.2584053794428436
1450,Twitter,Image,21-01-2024,Sunday,19,83,3,3026,414,525,645,1.5234633179114343
1451,Twitter,Reel,15-03-2024,Friday,17,231,10,2200,781,595,115,1.6777272727272727
1452,Instagram,Image,13-03-2024,Wednesday,8,254,15,2041,499,217,271,1.4835864772170504
1453,Facebook,Image,05-05-2024,Sunday,14,160,19,2179,355,304,456,1.5117026158788436
1454,Instagram,Reel,19-01-2024,Friday,17,205,9,1197,156,536,296,1.8253968253968254
1455,Twitter,Image,06-06-2024,Thursday,15,99,4,1346,586,314,487,2.0304606240713223
1456,Instagram,Reel,16-03-2024,Saturday,12,175,4,2444,398,265,653,1.5384615384615385
1457,Twitter,Carousel,26-10-2024,Saturday,18,264,19,148,270,374,521,8.871621621621621
1458,Twitter,Image,28-03-2024,Thursday,22,211,12,2869,664,161,602,1.4973858487277798
1459,Facebook,Image,05-09-2024,Thursday,6,53,10,1435,542,495,180,1.8480836236933798
1460,Facebook,Carousel,25-04-2024,Thursday,9,120,11,2583,216,231,154,1.232675183894696
1461,Instagram,Carousel,12-09-2024,Thursday,12,206,1,3812,588,14,537,1.2987932843651626
1462,Facebook,Carousel,23-07-2024,Tuesday,23,295,2,859,342,521,69,2.0849825378346916
1463,Instagram,Image,29-01-2024,Monday,11,145,7,3708,585,537,254,1.37108953613808
1464,Facebook,Reel,21-08-2024,Wednesday,12,52,4,1503,46,274,566,1.5894876912840985
1465,Instagram,Carousel,24-09-2024,Tuesday,21,257,3,2530,67,214,234,1.2035573122529644
1466,Facebook,Reel,01-10-2024,Tuesday,20,62,15,468,331,76,202,2.301282051282051
1467,Facebook,Image,11-04-2024,Thursday,6,240,3,868,560,222,613,2.607142857142857
1468,Facebook,Image,14-08-2024,Wednesday,14,272,20,1645,608,469,1,1.6553191489361703
1469,Facebook,Carousel,31-03-2024,Sunday,15,155,17,2742,524,496,527,1.5641867250182349
1470,Facebook,Carousel,07-05-2024,Tuesday,20,77,5,2844,286,576,516,1.4845288326300985
1471,Facebook,Reel,06-09-2024,Friday,11,53,13,103,331,523,482,13.970873786407767
1472,Twitter,Carousel,04-06-2024,Tuesday,11,119,3,824,458,352,654,2.7766990291262137
1473,Facebook,Carousel,28-04-2024,Sunday,21,72,9,1796,319,515,313,1.638641425389755
1474,Instagram,Reel,17-04-2024,Wednesday,18,107,5,4727,693,160,332,1.25068753966575
1475,Twitter,Image,21-03-2024,Thursday,14,137,8,2717,533,487,670,1.6220095693779903
1476,Facebook,Carousel,29-08-2024,Thursday,17,181,14,2537,384,150,314,1.334253054789121
1477,Instagram,Image,06-06-2024,Thursday,7,229,11,3534,581,404,428,1.399830220713073
1478,Twitter,Reel,12-03-2024,Tuesday,12,151,9,3792,790,282,20,1.2879746835443038
1479,Facebook,Carousel,10-07-2024,Wednesday,23,122,6,243,334,439,392,5.794238683127572
1480,Instagram,Reel,14-09-2024,Saturday,16,265,18,3655,285,111,77,1.1294117647058823
1481,Instagram,Image,28-08-2024,Wednesday,18,50,3,426,680,401,499,4.708920187793427
1482,Facebook,Image,29-01-2024,Monday,9,261,4,2857,287,552,379,1.4263213160658033
1483,Instagram,Carousel,07-02-2024,Wednesday,15,122,17,2708,798,425,156,1.509231905465288
1484,Twitter,Carousel,15-02-2024,Thursday,14,291,9,3640,256,337,587,1.3241758241758241
1485,Facebook,Image,12-01-2024,Friday,12,114,10,1200,795,71,322,1.99
